,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2020-04-13 00:00:00Z,16.2,18.2,0.0,17.8,73.1
2020-04-13 01:00:00Z,17.2,20.5,0.0,20.3,66.6
2020-04-13 02:00:00Z,15.6,19.4,0.0,19.5,69.2
2020-04-13 03:00:00Z,16.0,15.0,0.2,15.4,69.7
2020-04-13 04:00:00Z,12.1,15.2,0.3,15.6,67.7
2020-04-13 05:00:00Z,14.7,26.1,0.6,26.8,61.6
2020-04-13 06:00:00Z,17.7,21.0,0.7,22.1,59.2
2020-04-13 07:00:00Z,20.8,15.3,0.9,16.6,59.8
2020-04-13 08:00:00Z,43.9,18.8,2.3,22.4,46.5
2020-04-13 09:00:00Z,72.9,19.4,4.4,26.1,46.4
2020-04-13 10:00:00Z,57.5,11.1,2.2,14.5,61.2
2020-04-13 11:00:00Z,38.0,9.8,2.5,13.6,67.7
2020-04-13 12:00:00Z,27.2,7.6,1.2,9.6,74.9
2020-04-13 13:00:00Z,22.7,5.2,0.7,6.2,83.5
2020-04-13 14:00:00Z,23.0,6.0,1.1,7.7,78.3
2020-04-13 15:00:00Z,24.3,6.6,1.4,8.8,79.8
2020-04-13 16:00:00Z,31.3,6.2,0.9,7.6,80.1
2020-04-13 17:00:00Z,26.8,8.1,1.2,10.0,80.1
2020-04-13 18:00:00Z,21.7,9.3,0.9,10.7,76.9
2020-04-13 19:00:00Z,23.2,9.1,0.2,9.4,76.9
2020-04-13 20:00:00Z,19.7,10.0,0.3,10.4,78.6
2020-04-13 21:00:00Z,21.9,9.6,0.5,10.3,79.1
2020-04-13 22:00:00Z,20.6,8.5,0.7,9.4,77.6
2020-04-13 23:00:00Z,19.3,7.4,0.1,7.5,73.7
2020-04-14 00:00:00Z,17.3,6.8,0.0,6.7,75.0
2020-04-14 01:00:00Z,17.1,5.5,0.0,5.2,75.5
2020-04-14 02:00:00Z,18.5,5.6,0.0,5.2,69.9
2020-04-14 03:00:00Z,17.3,6.2,0.0,6.0,64.9
2020-04-14 04:00:00Z,16.9,9.8,0.5,10.4,60.6
2020-04-14 05:00:00Z,15.7,13.8,0.3,14.3,55.0
2020-04-14 06:00:00Z,16.0,22.1,2.0,25.3,48.4
2020-04-14 07:00:00Z,17.0,22.6,3.9,28.6,49.8
2020-04-14 08:00:00Z,18.6,13.2,2.6,17.2,65.9
2020-04-14 09:00:00Z,17.3,10.3,2.5,14.2,74.7
2020-04-14 10:00:00Z,16.8,9.4,2.3,12.9,81.1
2020-04-14 11:00:00Z,16.9,7.5,1.9,10.4,85.7
2020-04-14 12:00:00Z,15.2,9.2,2.7,13.4,88.1
2020-04-14 13:00:00Z,16.9,10.0,1.9,13.2,89.7
2020-04-14 14:00:00Z,18.4,8.1,1.3,10.2,92.4
2020-04-14 15:00:00Z,17.4,11.6,2.6,15.7,90.2
2020-04-14 16:00:00Z,17.5,11.6,2.4,15.3,91.2
2020-04-14 17:00:00Z,19.9,12.0,2.0,15.0,91.5
2020-04-14 18:00:00Z,17.7,11.0,0.7,12.1,91.2
2020-04-14 19:00:00Z,17.9,10.7,0.6,11.7,88.4
2020-04-14 20:00:00Z,18.9,20.4,0.2,20.7,75.2
2020-04-14 21:00:00Z,17.3,19.9,0.7,21.1,73.0
2020-04-14 22:00:00Z,17.6,14.8,0.1,15.0,74.1
2020-04-14 23:00:00Z,17.9,15.4,0.1,15.6,71.2
2020-04-15 00:00:00Z,16.4,11.3,0.1,11.2,73.9
2020-04-15 01:00:00Z,16.7,10.5,0.1,10.7,70.3
2020-04-15 02:00:00Z,17.2,12.1,0.0,12.0,65.9
2020-04-15 03:00:00Z,16.7,15.8,0.0,15.7,59.7
2020-04-15 04:00:00Z,16.8,26.2,1.5,28.5,46.1
2020-04-15 05:00:00Z,18.4,36.9,2.4,40.8,34.4
2020-04-15 06:00:00Z,19.0,44.3,4.7,51.5,28.4
2020-04-15 07:00:00Z,21.4,45.1,9.9,60.3,30.0
2020-04-15 08:00:00Z,23.2,30.7,7.3,41.9,50.5
2020-04-15 09:00:00Z,21.6,19.7,3.3,24.9,66.9
2020-04-15 10:00:00Z,21.1,15.9,2.6,20.0,77.5
2020-04-15 11:00:00Z,19.5,13.8,2.5,17.8,85.3
2020-04-15 12:00:00Z,19.5,11.4,1.7,14.0,92.4
2020-04-15 13:00:00Z,20.8,9.9,1.1,11.6,99.7
2020-04-15 14:00:00Z,18.6,11.0,2.2,14.4,103.3
2020-04-15 15:00:00Z,13.7,10.3,1.1,12.0,104.3
2020-04-15 16:00:00Z,13.9,9.0,0.7,10.3,106.4
2020-04-15 17:00:00Z,16.6,12.2,1.0,13.7,104.8
2020-04-15 18:00:00Z,16.7,14.3,0.6,15.4,101.7
2020-04-15 19:00:00Z,19.0,18.4,0.2,18.6,92.1
2020-04-15 20:00:00Z,18.3,33.9,1.0,35.4,73.5
2020-04-15 21:00:00Z,20.7,41.1,0.2,41.5,60.9
2020-04-15 22:00:00Z,22.2,51.0,0.5,51.7,46.5
2020-04-15 23:00:00Z,26.0,85.4,9.9,100.5,10.7
2020-04-16 00:00:00Z,30.2,86.3,17.9,113.7,4.9
2020-04-16 01:00:00Z,24.9,53.3,1.3,55.3,30.3
2020-04-16 02:00:00Z,24.3,48.4,0.9,49.8,26.6
2020-04-16 03:00:00Z,22.2,57.4,3.0,62.1,16.1
2020-04-16 04:00:00Z,19.2,31.2,0.2,31.7,46.1
2020-04-16 05:00:00Z,19.1,35.6,0.2,36.0,35.8
2020-04-16 06:00:00Z,19.4,50.0,3.2,54.8,18.7
2020-04-16 07:00:00Z,20.4,53.3,10.7,69.8,19.6
2020-04-16 08:00:00Z,21.8,38.3,8.5,51.4,43.3
2020-04-16 09:00:00Z,21.7,21.4,4.6,28.4,65.1
2020-04-16 10:00:00Z,19.1,10.1,2.0,13.1,82.4
2020-04-16 11:00:00Z,18.6,8.6,1.6,11.0,86.9
2020-04-16 12:00:00Z,17.8,6.2,0.5,7.0,94.7
2020-04-16 13:00:00Z,16.3,6.8,1.0,8.3,97.9
2020-04-16 14:00:00Z,14.8,4.6,0.2,4.9,101.8
2020-04-16 15:00:00Z,15.9,5.2,0.3,5.8,103.2
2020-04-16 16:00:00Z,16.6,6.3,0.4,6.8,104.5
2020-04-16 17:00:00Z,16.5,8.4,0.3,8.9,103.4
2020-04-16 18:00:00Z,16.3,8.6,0.0,8.4,101.7
2020-04-16 19:00:00Z,15.9,13.1,0.0,12.6,94.6
2020-04-16 20:00:00Z,16.1,17.6,0.0,17.1,81.7
2020-04-16 21:00:00Z,19.5,26.1,0.0,25.5,63.5
2020-04-16 22:00:00Z,21.7,39.0,0.4,39.6,45.9
2020-04-16 23:00:00Z,23.2,47.4,1.3,49.4,34.5
2020-04-17 00:00:00Z,25.2,63.1,2.6,67.0,18.4
2020-04-17 01:00:00Z,27.3,60.3,10.7,76.8,19.9
2020-04-17 02:00:00Z,29.5,70.7,22.4,105.0,4.4
2020-04-17 03:00:00Z,32.8,64.4,11.1,81.3,7.3
2020-04-17 04:00:00Z,26.9,59.0,6.4,68.8,10.5
2020-04-17 05:00:00Z,24.7,58.3,4.1,64.6,9.8
2020-04-17 06:00:00Z,25.0,60.1,11.4,77.5,7.0
2020-04-17 07:00:00Z,27.0,58.7,23.1,94.1,9.8
2020-04-17 08:00:00Z,32.5,54.3,21.9,87.8,22.9
2020-04-17 09:00:00Z,27.7,26.0,3.1,30.7,59.0
2020-04-17 10:00:00Z,22.9,20.5,4.3,27.1,67.1
2020-04-17 11:00:00Z,21.8,13.4,1.9,16.3,87.6
2020-04-17 12:00:00Z,23.3,12.1,1.0,13.7,96.0
2020-04-17 13:00:00Z,24.9,9.8,1.1,11.5,99.8
2020-04-17 14:00:00Z,26.3,6.7,0.3,7.2,104.4
2020-04-17 15:00:00Z,25.3,5.6,0.1,5.9,106.2
2020-04-17 16:00:00Z,20.5,7.2,0.3,7.8,106.5
2020-04-17 17:00:00Z,17.9,6.1,0.0,6.0,100.7
2020-04-17 18:00:00Z,16.1,7.2,0.0,7.0,94.9
2020-04-17 19:00:00Z,15.4,10.9,0.1,11.0,84.9
2020-04-17 20:00:00Z,12.6,16.6,0.0,16.6,75.3
2020-04-17 21:00:00Z,15.6,32.0,0.2,32.1,52.1
2020-04-17 22:00:00Z,15.9,40.6,1.1,42.3,35.7
2020-04-17 23:00:00Z,19.4,40.0,0.6,40.9,42.0
2020-04-18 00:00:00Z,16.1,14.3,0.0,14.2,64.7
2020-04-18 01:00:00Z,10.3,5.0,0.0,4.7,77.4
2020-04-18 02:00:00Z,7.1,3.8,0.0,3.4,81.9
2020-04-18 03:00:00Z,2.0,3.4,0.0,3.0,84.3
2020-04-18 04:00:00Z,1.2,4.1,0.0,3.4,84.1
2020-04-18 05:00:00Z,1.1,6.5,0.0,6.3,78.5
2020-04-18 06:00:00Z,1.6,11.0,0.3,11.3,71.2
2020-04-18 07:00:00Z,1.3,23.6,3.0,28.2,58.8
2020-04-18 08:00:00Z,2.2,6.7,0.6,7.6,82.4
2020-04-18 09:00:00Z,3.0,6.7,0.8,8.0,79.9
2020-04-18 10:00:00Z,8.2,4.5,0.8,5.8,85.1
2020-04-18 11:00:00Z,9.6,4.2,0.4,4.9,87.4
2020-04-18 12:00:00Z,8.7,4.1,0.3,4.5,88.5
2020-04-18 13:00:00Z,7.0,4.1,0.2,4.5,89.3
2020-04-18 14:00:00Z,9.3,4.4,0.4,5.0,89.9
2020-04-18 15:00:00Z,7.2,4.1,0.1,4.3,88.3
2020-04-18 16:00:00Z,13.7,10.9,0.9,12.2,79.6
2020-04-18 17:00:00Z,11.4,11.0,0.7,12.1,80.7
2020-04-18 18:00:00Z,9.2,14.8,0.8,16.0,72.5
2020-04-18 19:00:00Z,9.6,11.3,0.2,11.5,73.7
2020-04-18 20:00:00Z,11.1,14.8,0.2,15.0,63.3
2020-04-18 21:00:00Z,12.4,13.6,0.4,14.1,67.0
2020-04-18 22:00:00Z,10.1,21.8,0.2,22.2,54.5
2020-04-18 23:00:00Z,11.0,31.2,0.5,32.0,37.9
2020-04-19 00:00:00Z,14.2,21.2,0.3,21.7,45.5
2020-04-19 01:00:00Z,25.0,9.8,0.2,10.2,48.4
2020-04-19 02:00:00Z,38.6,10.4,0.2,10.6,42.7
2020-04-19 03:00:00Z,36.5,8.7,0.0,8.7,46.0
2020-04-19 04:00:00Z,32.1,8.5,0.0,8.5,46.3
2020-04-19 05:00:00Z,33.0,11.4,0.5,12.1,43.9
2020-04-19 06:00:00Z,37.9,14.1,1.5,16.5,42.2
2020-04-19 07:00:00Z,35.0,11.9,1.5,14.1,47.6
2020-04-19 08:00:00Z,32.5,8.7,1.2,10.5,66.1
2020-04-19 09:00:00Z,22.0,6.9,0.9,8.3,83.3
2020-04-19 10:00:00Z,20.3,7.1,1.3,9.1,92.4
2020-04-19 11:00:00Z,17.9,7.5,1.2,9.4,99.0
2020-04-19 12:00:00Z,18.7,7.4,0.8,8.6,99.9
2020-04-19 13:00:00Z,20.8,6.0,0.4,6.6,102.8
2020-04-19 14:00:00Z,22.4,7.7,0.8,9.1,104.2
2020-04-19 15:00:00Z,25.1,7.7,0.7,8.8,107.4
2020-04-19 16:00:00Z,24.1,7.2,0.5,8.0,106.9
2020-04-19 17:00:00Z,30.9,9.5,0.3,10.1,103.3
2020-04-19 18:00:00Z,39.7,13.8,0.7,14.9,92.6
2020-04-19 19:00:00Z,41.6,15.9,0.4,16.6,79.3
2020-04-19 20:00:00Z,42.4,14.8,0.2,15.0,77.7
2020-04-19 21:00:00Z,36.2,18.1,0.8,19.4,68.8
2020-04-19 22:00:00Z,39.0,14.6,0.3,15.1,65.0
2020-04-19 23:00:00Z,40.6,15.1,0.2,15.4,52.0
2020-04-20 00:00:00Z,50.7,16.4,0.4,16.9,43.1
2020-04-20 01:00:00Z,54.0,14.0,0.2,14.3,41.6
2020-04-20 02:00:00Z,54.0,11.7,0.0,11.6,42.0
2020-04-20 03:00:00Z,46.2,12.8,0.1,12.9,42.7
2020-04-20 04:00:00Z,36.5,19.8,0.6,20.8,38.5
2020-04-20 05:00:00Z,25.1,28.6,1.1,30.2,36.8
2020-04-20 06:00:00Z,21.9,31.9,4.4,38.6,35.0
2020-04-20 07:00:00Z,21.9,28.7,4.6,35.8,45.0
2020-04-20 08:00:00Z,21.9,15.5,2.5,19.2,66.6
2020-04-20 09:00:00Z,22.0,11.7,1.7,14.2,71.4
2020-04-20 10:00:00Z,22.3,11.3,2.3,14.8,74.0
2020-04-20 11:00:00Z,22.1,11.9,2.2,15.3,78.2
2020-04-20 12:00:00Z,20.6,9.8,1.5,12.2,83.9
2020-04-20 13:00:00Z,22.2,9.5,1.3,11.5,90.0
2020-04-20 14:00:00Z,24.4,10.9,1.4,12.9,97.1
2020-04-20 15:00:00Z,24.7,11.2,0.7,12.4,100.7
2020-04-20 16:00:00Z,24.6,13.0,1.4,15.2,104.3
2020-04-20 17:00:00Z,24.3,11.7,0.5,12.6,107.3
2020-04-20 18:00:00Z,25.7,13.1,0.3,13.6,105.8
2020-04-20 19:00:00Z,21.1,15.2,0.3,15.5,97.9
2020-04-20 20:00:00Z,19.7,18.4,0.0,18.2,87.9
2020-04-20 21:00:00Z,21.0,18.5,0.2,18.8,83.0
2020-04-20 22:00:00Z,21.9,15.7,0.4,16.2,82.2
2020-04-20 23:00:00Z,19.8,15.1,0.1,15.2,78.0
2020-04-21 00:00:00Z,17.6,15.2,0.2,15.5,76.7
2020-04-21 01:00:00Z,15.5,10.8,0.0,10.8,79.5
2020-04-21 02:00:00Z,14.0,9.8,0.0,9.4,77.6
2020-04-21 03:00:00Z,13.2,12.8,0.0,12.4,71.3
2020-04-21 04:00:00Z,13.4,16.1,0.0,15.9,64.8
2020-04-21 05:00:00Z,14.9,22.0,0.1,22.3,59.2
2020-04-21 06:00:00Z,16.2,35.9,3.5,41.5,44.9
2020-04-21 07:00:00Z,18.4,32.8,4.5,39.7,51.6
2020-04-21 08:00:00Z,17.8,18.6,2.6,22.6,68.5
2020-04-21 09:00:00Z,17.6,13.5,2.4,17.2,74.8
2020-04-21 10:00:00Z,18.0,13.7,2.2,17.0,77.4
2020-04-21 11:00:00Z,17.8,13.6,2.9,18.2,80.9
2020-04-21 12:00:00Z,17.4,12.1,2.0,15.1,86.1
2020-04-21 13:00:00Z,20.7,11.3,1.7,13.9,94.3
2020-04-21 14:00:00Z,19.9,10.8,1.3,12.7,100.7
2020-04-21 15:00:00Z,23.4,10.7,0.6,11.8,104.9
2020-04-21 16:00:00Z,26.0,11.0,0.4,11.7,109.2
2020-04-21 17:00:00Z,23.6,10.4,0.3,10.9,110.3
2020-04-21 18:00:00Z,22.3,13.1,0.3,13.5,106.4
2020-04-21 19:00:00Z,22.9,15.9,0.2,16.0,99.2
2020-04-21 20:00:00Z,24.2,20.1,0.0,19.9,89.0
2020-04-21 21:00:00Z,25.5,40.7,0.3,41.2,63.4
2020-04-21 22:00:00Z,29.8,35.0,0.0,35.0,64.7
2020-04-21 23:00:00Z,26.2,30.1,0.1,30.1,67.3
2020-04-22 00:00:00Z,23.8,23.5,0.0,23.2,72.2
2020-04-22 01:00:00Z,21.2,15.8,0.1,15.7,79.4
2020-04-22 02:00:00Z,19.5,14.2,0.0,13.9,78.5
2020-04-22 03:00:00Z,19.9,17.0,0.0,16.8,74.6
2020-04-22 04:00:00Z,19.0,21.8,0.1,21.8,65.8
2020-04-22 05:00:00Z,19.4,30.4,0.7,31.5,56.4
2020-04-22 06:00:00Z,19.9,41.9,3.5,47.2,44.3
2020-04-22 07:00:00Z,21.0,39.7,5.7,48.5,46.9
2020-04-22 08:00:00Z,25.1,24.2,3.6,29.7,68.8
2020-04-22 09:00:00Z,23.0,14.2,1.7,16.9,80.5
2020-04-22 10:00:00Z,21.1,14.0,2.1,17.3,83.8
2020-04-22 11:00:00Z,24.9,15.9,3.3,21.0,88.0
2020-04-22 12:00:00Z,24.0,14.0,2.0,17.1,99.8
2020-04-22 13:00:00Z,23.9,11.3,1.6,13.8,107.3
2020-04-22 14:00:00Z,21.7,9.7,1.1,11.4,111.4
2020-04-22 15:00:00Z,23.9,10.7,0.8,11.9,115.5
2020-04-22 16:00:00Z,23.7,10.0,0.3,10.5,120.3
2020-04-22 17:00:00Z,24.3,11.1,0.5,11.8,121.6
2020-04-22 18:00:00Z,22.6,11.4,0.0,11.6,120.4
2020-04-22 19:00:00Z,23.4,15.4,0.2,15.6,114.3
2020-04-22 20:00:00Z,25.0,36.1,0.0,35.8,90.6
2020-04-22 21:00:00Z,27.6,68.2,0.5,68.9,49.1
2020-04-22 22:00:00Z,34.1,69.0,0.4,69.6,43.7
2020-04-22 23:00:00Z,33.1,69.8,0.7,70.9,35.0
2020-04-23 00:00:00Z,39.4,80.5,3.1,85.3,22.3
2020-04-23 01:00:00Z,39.7,37.1,0.2,37.4,59.7
2020-04-23 02:00:00Z,31.6,41.0,0.1,41.1,44.3
2020-04-23 03:00:00Z,34.4,31.5,0.0,31.4,58.5
2020-04-23 04:00:00Z,34.4,29.8,0.7,30.7,54.3
2020-04-23 05:00:00Z,25.5,53.7,2.4,57.4,32.7
2020-04-23 06:00:00Z,29.0,70.2,10.3,85.9,20.4
2020-04-23 07:00:00Z,29.4,57.9,10.8,74.3,31.1
2020-04-23 08:00:00Z,32.1,56.3,14.4,78.3,33.8
2020-04-23 09:00:00Z,34.4,58.1,17.9,85.5,38.1
2020-04-23 10:00:00Z,39.9,52.4,16.0,76.9,53.9
2020-04-23 11:00:00Z,37.6,37.8,7.9,49.9,82.4
2020-04-23 12:00:00Z,29.6,20.9,2.5,24.7,107.9
2020-04-23 13:00:00Z,20.2,13.9,1.3,15.9,125.8
2020-04-23 14:00:00Z,22.7,13.3,0.9,14.7,130.1
2020-04-23 15:00:00Z,23.6,11.5,0.5,12.3,138.0
2020-04-23 16:00:00Z,24.1,12.6,0.7,13.6,140.8
2020-04-23 17:00:00Z,22.6,15.4,0.5,16.2,143.7
2020-04-23 18:00:00Z,20.8,16.4,0.2,16.8,136.8
2020-04-23 19:00:00Z,20.7,18.5,0.1,18.4,119.8
2020-04-23 20:00:00Z,21.7,28.2,0.0,27.8,101.8
2020-04-23 21:00:00Z,37.1,28.4,0.0,28.2,97.6
2020-04-23 22:00:00Z,28.4,38.9,0.0,38.6,83.9
2020-04-23 23:00:00Z,23.4,39.1,0.0,38.8,80.8
2020-04-24 00:00:00Z,23.6,38.4,0.1,38.3,75.9
2020-04-24 01:00:00Z,25.4,50.2,0.8,51.4,52.6
2020-04-24 02:00:00Z,24.8,47.5,0.1,47.6,48.5
2020-04-24 03:00:00Z,25.7,39.1,0.1,39.2,55.1
2020-04-24 04:00:00Z,26.2,34.1,0.1,34.2,69.6
2020-04-24 05:00:00Z,23.4,37.5,0.4,38.1,67.2
2020-04-24 06:00:00Z,26.1,77.4,5.4,85.7,26.7
2020-04-24 07:00:00Z,33.2,81.2,20.7,113.0,17.1
2020-04-24 08:00:00Z,39.1,70.1,23.6,106.3,29.8
2020-04-24 09:00:00Z,43.0,50.3,11.1,67.3,60.7
2020-04-24 10:00:00Z,42.2,29.9,5.0,37.5,98.9
2020-04-24 11:00:00Z,33.2,14.0,1.2,15.9,125.7
2020-04-24 12:00:00Z,28.7,9.2,0.7,10.3,128.5
2020-04-24 13:00:00Z,27.1,9.3,0.6,10.3,120.0
2020-04-24 14:00:00Z,22.1,7.3,0.1,7.5,114.8
2020-04-24 15:00:00Z,17.3,7.5,0.2,7.8,116.1
2020-04-24 16:00:00Z,15.6,8.6,0.2,8.7,121.0
2020-04-24 17:00:00Z,26.1,24.2,0.6,25.1,128.7
2020-04-24 18:00:00Z,31.4,18.3,0.1,18.3,133.1
2020-04-24 19:00:00Z,31.3,20.6,0.0,20.5,131.7
2020-04-24 20:00:00Z,31.2,18.1,0.0,17.6,133.1
2020-04-24 21:00:00Z,32.5,14.3,0.0,14.0,128.3
2020-04-24 22:00:00Z,32.3,15.4,0.0,15.1,119.1
2020-04-24 23:00:00Z,30.7,15.1,0.0,14.9,113.6
2020-04-25 00:00:00Z,29.4,13.6,0.0,13.2,108.4
2020-04-25 01:00:00Z,26.9,9.7,0.0,8.9,103.2
2020-04-25 02:00:00Z,27.3,9.1,0.0,8.7,97.0
2020-04-25 03:00:00Z,23.6,9.2,0.0,8.6,92.1
2020-04-25 04:00:00Z,24.0,11.7,0.0,11.4,84.6
2020-04-25 05:00:00Z,25.0,18.6,0.6,19.4,77.2
2020-04-25 06:00:00Z,23.1,22.7,1.1,24.4,67.1
2020-04-25 07:00:00Z,25.4,23.9,1.8,26.6,64.4
2020-04-25 08:00:00Z,25.8,18.7,2.9,23.2,64.2
2020-04-25 09:00:00Z,27.8,15.6,2.5,19.6,64.8
2020-04-25 10:00:00Z,28.3,13.0,2.3,16.6,73.7
2020-04-25 11:00:00Z,25.0,12.2,3.4,17.4,83.9
2020-04-25 12:00:00Z,17.3,11.5,2.0,14.6,91.4
2020-04-25 13:00:00Z,17.2,9.3,1.6,11.7,99.8
2020-04-25 14:00:00Z,17.7,8.7,0.5,9.5,103.2
2020-04-25 15:00:00Z,20.5,10.3,1.7,12.8,101.4
2020-04-25 16:00:00Z,22.3,14.7,1.1,16.5,100.9
2020-04-25 17:00:00Z,20.8,13.9,1.0,15.4,98.2
2020-04-25 18:00:00Z,14.3,13.8,0.5,14.6,96.2
2020-04-25 19:00:00Z,14.6,14.8,0.1,14.9,87.7
2020-04-25 20:00:00Z,15.3,14.3,0.0,14.2,84.3
2020-04-25 21:00:00Z,16.4,17.6,0.2,17.9,76.6
2020-04-25 22:00:00Z,17.2,15.9,0.0,15.5,75.7
2020-04-25 23:00:00Z,19.3,10.6,0.0,10.4,82.0
2020-04-26 00:00:00Z,24.6,11.2,0.0,10.8,79.3
2020-04-26 01:00:00Z,28.4,14.2,0.0,13.9,68.4
2020-04-26 02:00:00Z,29.9,16.4,0.0,16.3,59.8
2020-04-26 03:00:00Z,29.9,16.4,0.1,16.4,56.5
2020-04-26 04:00:00Z,29.2,16.8,0.1,17.0,51.7
2020-04-26 05:00:00Z,30.3,24.4,1.3,26.4,43.6
2020-04-26 06:00:00Z,29.3,20.4,2.8,24.8,45.7
2020-04-26 07:00:00Z,28.9,14.6,2.0,17.7,53.9
2020-04-26 08:00:00Z,29.3,17.0,3.5,22.2,58.4
2020-04-26 09:00:00Z,26.1,14.3,2.6,18.4,69.9
2020-04-26 10:00:00Z,25.3,8.8,1.1,10.6,92.0
2020-04-26 11:00:00Z,23.5,7.9,0.7,8.9,101.9
2020-04-26 12:00:00Z,22.1,8.4,0.9,9.8,108.0
2020-04-26 13:00:00Z,15.7,7.6,0.5,8.5,111.9
2020-04-26 14:00:00Z,15.8,7.1,0.4,7.7,114.1
2020-04-26 15:00:00Z,14.2,6.8,0.4,7.6,111.1
2020-04-26 16:00:00Z,15.4,6.9,0.2,7.0,112.1
2020-04-26 17:00:00Z,15.0,11.3,0.8,12.6,115.5
2020-04-26 18:00:00Z,14.5,13.4,0.3,13.7,104.3
2020-04-26 19:00:00Z,11.9,11.4,0.0,11.1,99.8
2020-04-26 20:00:00Z,14.5,15.1,0.0,14.8,95.7
2020-04-26 21:00:00Z,17.5,16.8,0.0,16.4,93.2
2020-04-26 22:00:00Z,17.3,21.7,0.1,21.5,85.1
2020-04-26 23:00:00Z,19.0,24.4,0.0,24.0,83.6
2020-04-27 00:00:00Z,18.2,21.9,0.4,22.1,87.3
2020-04-27 01:00:00Z,18.5,20.0,0.0,19.7,80.7
2020-04-27 02:00:00Z,19.3,26.1,0.1,26.2,73.9
2020-04-27 03:00:00Z,19.4,18.2,0.0,17.6,75.3
2020-04-27 04:00:00Z,17.7,23.2,0.0,23.1,66.9
2020-04-27 05:00:00Z,16.1,29.9,0.1,29.9,57.2
2020-04-27 06:00:00Z,17.4,42.9,2.1,46.1,41.5
2020-04-27 07:00:00Z,20.8,50.8,8.2,63.3,32.9
2020-04-27 08:00:00Z,24.7,48.4,11.4,66.0,38.7
2020-04-27 09:00:00Z,24.6,35.5,7.5,47.1,65.6
2020-04-27 10:00:00Z,22.8,20.5,3.6,26.1,92.1
2020-04-27 11:00:00Z,19.5,7.4,0.8,8.7,114.8
2020-04-27 12:00:00Z,16.4,5.8,0.1,6.0,110.7
2020-04-27 13:00:00Z,14.7,6.1,0.0,6.0,104.3
2020-04-27 14:00:00Z,13.6,9.3,0.5,10.0,95.0
2020-04-27 15:00:00Z,21.4,13.1,0.6,14.1,85.8
2020-04-27 16:00:00Z,10.2,18.7,0.6,19.7,82.3
2020-04-27 17:00:00Z,11.4,25.0,1.1,26.7,78.5
2020-04-27 18:00:00Z,11.4,32.0,0.7,33.1,72.8
2020-04-27 19:00:00Z,14.5,15.3,0.0,15.2,93.5
2020-04-27 20:00:00Z,16.3,8.2,0.1,8.3,89.7
2020-04-27 21:00:00Z,11.7,9.0,0.0,8.9,84.2
2020-04-27 22:00:00Z,6.9,7.8,0.0,7.7,82.4
2020-04-27 23:00:00Z,4.2,13.2,0.1,13.3,72.5
2020-04-28 00:00:00Z,4.4,15.1,0.0,15.2,67.8
2020-04-28 01:00:00Z,7.0,13.4,0.0,13.1,71.6
2020-04-28 02:00:00Z,6.9,8.7,0.0,8.4,65.3
2020-04-28 03:00:00Z,4.9,4.4,0.0,4.1,61.5
2020-04-28 04:00:00Z,3.5,3.7,0.1,3.8,66.6
2020-04-28 05:00:00Z,3.0,4.5,0.0,4.5,73.2
2020-04-28 06:00:00Z,1.2,7.1,0.0,7.1,75.1
2020-04-28 07:00:00Z,6.0,7.6,0.4,8.3,79.2
2020-04-28 08:00:00Z,5.6,8.2,0.7,9.2,80.8
2020-04-28 09:00:00Z,10.5,7.0,0.3,7.4,85.0
2020-04-28 10:00:00Z,9.0,6.6,0.4,7.2,90.5
2020-04-28 11:00:00Z,5.9,5.2,0.4,5.8,92.7
2020-04-28 12:00:00Z,9.1,5.9,0.4,6.5,90.4
2020-04-28 13:00:00Z,5.9,4.6,0.7,5.7,92.5
2020-04-28 14:00:00Z,8.4,4.7,0.1,4.9,92.4
2020-04-28 15:00:00Z,12.6,5.6,0.4,6.3,91.5
2020-04-28 16:00:00Z,10.3,7.0,0.5,7.8,89.1
2020-04-28 17:00:00Z,10.2,9.7,0.8,11.1,88.3
2020-04-28 18:00:00Z,9.2,8.8,0.2,9.1,86.2
2020-04-28 19:00:00Z,6.9,10.4,0.1,10.5,79.6
2020-04-28 20:00:00Z,5.8,12.2,0.1,12.3,72.2
2020-04-28 21:00:00Z,5.6,8.4,0.1,8.4,73.8
2020-04-28 22:00:00Z,6.8,9.4,0.1,9.7,69.3
2020-04-28 23:00:00Z,5.4,8.5,0.1,8.6,71.6
2020-04-29 00:00:00Z,7.4,6.1,0.0,6.2,73.7
2020-04-29 01:00:00Z,7.0,5.0,0.0,4.6,72.9
2020-04-29 02:00:00Z,4.8,4.6,0.0,4.4,69.0
2020-04-29 03:00:00Z,5.6,5.5,0.0,5.3,64.4
2020-04-29 04:00:00Z,8.3,7.2,0.0,7.0,58.3
2020-04-29 05:00:00Z,6.3,9.7,0.0,9.8,55.6
2020-04-29 06:00:00Z,7.7,12.8,0.7,13.9,53.2
2020-04-29 07:00:00Z,10.3,15.2,0.9,16.6,54.3
2020-04-29 08:00:00Z,8.0,12.4,1.6,14.8,63.5
2020-04-29 09:00:00Z,7.1,8.2,1.3,10.2,75.3
